id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
411729,"Wind Chime, Tolling, A.wav",https://freesound.org/people/InspectorJ/sounds/411729/,004 - Elements,3,['Chimes'+ 'Major'+ 'chimes'+ 'Bell'+ 'Toll'+ 'bell'+ 'major'+ 'toll'+ 'Wind'+ 'chime'+ 'Chime'+ 'Tolling'+ 'tolling'+ 'wind'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"I loaded one of my wind chime samples into Kontakt, played a simple low major chord and added a ton of reverberation to create this bell-like tolling which works surprisingly effectively.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Wind Chime, Tolling, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

Originally edited using ""Kontakt"" and ""Cubase"" Software on 16th November 2017.

Note: Audio quality is always better when downloaded.",25.0209,,5
353501,"Ambience, Wind Chimes, A.wav",https://freesound.org/people/InspectorJ/sounds/353501/,004 - Elements,3,['Chimes'+ 'rainbows'+ 'unicorns'+ 'ambiance'+ 'Sparkle'+ 'bright'+ 'Calm'+ 'chime'+ 'paul'+ 'chimes'+ 'shimmering'+ 'stretch'+ 'sparkling'+ 'sparkle'+ 'calm'+ 'Background'+ 'ambience'+ 'paulstretch'+ 'shimmer'+ 'background'+ 'Wind'+ 'magic'+ 'Rainbows'+ 'Unicorns'+ 'Bright'+ 'Chime'+ 'wind'+ 'soundscape'+ 'Soundscape'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"My <a href=""http://www.freesound.org/people/InspectorJ/sounds/353194/"" rel=""nofollow"">""Wind Chimes, A.wav""</a> sound stretched 5 times through the <a href=""http://hypermammut.sourceforge.net/paulstretch/"" rel=""nofollow""> ""Paul Stretch"" </a> software. Then I added some extra reverb and EQ'd out the bass in Audacity and this is the result. I'll never have a use for it, so perhaps someone else will.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Ambience, Wind Chimes, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

Originally edited using ""Paul's Extreme Sound Stretch"" Software and Audacity on 31st August 2016.

Note: Audio quality is always better when downloaded.",126.871,,7
413549,"Ambience, Creepy Wind, A.wav",https://freesound.org/people/InspectorJ/sounds/413549/,004 - Elements,3,['haunted'+ 'Scary'+ 'background'+ 'scary'+ 'Ambiance'+ 'Horror'+ 'ambiance'+ 'windy'+ 'creepy'+ 'ambience'+ 'Windy'+ 'Haunted'+ 'Creepy'+ 'Background'+ 'Ambience'+ 'wind'+ 'horror'+ 'Wind'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"I combined several recordings of a wooden train whistle being blown, pitched them down and added some wet reverb. This chilling wind is the result.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Ambience, Creepy Wind, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th December 2017, also using Cubase and Kontakt.

Note: Audio quality is always better when downloaded.",32.9956,,5
483479,Wind_blowing_gusting_through_french_castle_tower.wav,https://freesound.org/people/Astounded/sounds/483479/,004 - Elements,3,['castle-turret-wind'+ 'Howling'+ 'blowing-wind'+ 'Wind'+ 'gust'+ 'Weather'+ 'storm'+ 'blow'+ 'wafting'+ 'gale'+ 'air'+ 'zephyr'+ 'breeze'+ 'draft'+ 'mistral'+ 'France'+ 'howling'+ 'windy'+ 'weather'+ 'blowing'+ 'trees'+ 'gusts'+ 'Astbury'+ 'wind'+ 'strong'+ 'nature'],Astounded,https://creativecommons.org/licenses/by/4.0/,"High winds blowing through a turret at the top of a castle.

Recorded from the top turret of the Citadel at Sisteron France

96/24/S",80.1708,44.1992517094 5.9436683227,2
243629,Heavy Rain,https://freesound.org/people/lebaston100/sounds/243629/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",98.0811,,8
243627,Heavy Rain,https://freesound.org/people/lebaston100/sounds/243627/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",103.468,,4
243628,Heavy Rain,https://freesound.org/people/lebaston100/sounds/243628/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",157.338,,8
243626,Heavy Rain with Thunder,https://freesound.org/people/lebaston100/sounds/243626/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",101.425,,1
531947,The rain falls against the parasol,https://freesound.org/people/straget/sounds/531947/,004 - Elements,3,['Water'+ 'rainy'+ 'raining'+ 'Rainy'+ 'Rain'+ 'Weather'+ 'water'+ 'drip'+ 'weather'+ 'rain'+ 'wet'+ 'dripping'+ 'raindrops'+ 'drops'],straget,https://creativecommons.org/licenses/by/4.0/,"The rain falls softly on the parasol with the microphones standing under it.

Equipment used
Mikrophones 2 OM1(line-audio)
Wind protect Röde WS8
Recorder ZOOM F4",60.1517,,6
507902,Heavy Rain Sound - Inu Etc.mp3,https://freesound.org/people/inuetc/sounds/507902/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'nature'+ 'drip'+ 'rain'+ 'sleep'+ 'Rain'+ 'music'],inuetc,http://creativecommons.org/publicdomain/zero/1.0/,Rain sound recorded by Inu Etc,54.049,,1
527675,Rainy day 1.wav,https://freesound.org/people/straget/sounds/527675/,004 - Elements,3,['water'+ 'Weather'+ 'Rain'+ 'Rainy'+ 'rainy'+ 'rain'+ 'Water'+ 'weather'],straget,https://creativecommons.org/licenses/by/4.0/,"An intense rain shower.
The microphones are placed
under the balcony roof.


Equipment used
Mikrophones 2 OM1(line-audio)
Wind protect Röde WS8
Recorder ZOOM F4",473.151,,0
527674,Rainy day 2.wav,https://freesound.org/people/straget/sounds/527674/,004 - Elements,3,['water'+ 'Weather'+ 'Rain'+ 'Rainy'+ 'rainy'+ 'rain'+ 'Water'+ 'weather'],straget,https://creativecommons.org/licenses/by/4.0/,"An short and intense rain shower.
The microphones are located under 
the front door fence


Equipment used
Mikrophones 2 OM1(line-audio)
Wind protect Röde WS8
Recorder ZOOM F4",69.3824,57.2780313499 16.469507855,6
401276,"Rain, Moderate, B.wav",https://freesound.org/people/InspectorJ/sounds/401276/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Callahan, Florida. You can hear water rushing down a nearby plastic drain attached to the side of the house.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 8th August 2016.

Note: Audio quality is always better when downloaded.",40.1473,30.6205374549 -81.795347929,6
401277,"Rain, Moderate, A.wav",https://freesound.org/people/InspectorJ/sounds/401277/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Witley, England.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 2nd January 2016.

Note: Audio quality is always better when downloaded.",60.1018,51.1537511505 -0.650618076324,8
401275,"Rain, Moderate, C.wav",https://freesound.org/people/InspectorJ/sounds/401275/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Callahan, Florida.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, C.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 8th August 2016.

Note: Audio quality is always better when downloaded.",60.1165,30.6204635924 -81.795412302,0
476202,Rain Drips,https://freesound.org/people/TheGloomWorker/sounds/476202/,004 - Elements,3,['drops'+ 'rain'+ 'Rain'],TheGloomWorker,http://creativecommons.org/publicdomain/zero/1.0/,"Recorded during a rainstorm at my studio, The White Lotus Lounge.

No credit or attribution ever required.",18.77,,7
237729,Rain and Thunder 4,https://freesound.org/people/FlatHill/sounds/237729/,004 - Elements,3,['thunder'+ 'thunderstorm'+ 'Rain'+ 'lightning'+ 'weather'+ 'rain'+ 'storm'+ 'Thunder'],FlatHill,http://creativecommons.org/publicdomain/zero/1.0/,Rain and Thunder,32.8751,,0
346641,"Rain on Windows, Interior, B.wav",https://freesound.org/people/InspectorJ/sounds/346641/,004 - Elements,3,['On'+ 'raining'+ 'Raining'+ 'windows'+ 'House'+ 'Window'+ 'rain'+ 'Windows'+ 'window'+ 'interior'+ 'Rain'+ 'house'+ 'Interior'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of rain hitting a skylight window from inside the house. This recording was taken closer to the window than in the 'A' version (though the difference is negligible).

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain on Windows, Interior, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 11th May 2016.

Note: Audio quality is always better when downloaded.",31.9081,,3
